,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,color_num,cut_num,carat_log,price_predicted
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,2.0,5.0,5.0,-0.16251892949777494,3883.2267160674296
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,1.0,5.0,3.0,0.0,4429.418206668743
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,4.0,3.0,4.0,-0.8915981192837836,1031.7852632323768
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,4.0,3.0,4.0,0.4054651081081644,11045.938021021007
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,2.0,2.0,3.0,-0.3285040669720361,2158.029346986901
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,3.0,3.0,4.0,-1.1086626245216111,632.7572343927393
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,7.0,5.0,5.0,-0.941608539858445,1482.4393826281698
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,4.0,5.0,5.0,-0.916290731874155,1177.4361649461264
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,1.0,4.0,2.0,0.009950330853168092,4053.391959428023
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,2.0,1.0,5.0,0.01980262729617973,4091.0093342135438
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,1.0,6.0,5.0,0.009950330853168092,5206.864036331578
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,1.0,4.0,5.0,-0.35667494393873245,2314.7438817530838
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,4.0,4.0,3.0,-0.5621189181535413,1948.7190889845022
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,1.0,4.0,3.0,0.4054651081081644,8663.309966827308
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,2.0,0.0,4.0,0.009950330853168092,3610.630043303887
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,4.0,6.0,5.0,-0.6733445532637656,1969.2974965023395
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,2.0,5.0,4.0,0.0,5038.445716946675
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,5.0,5.0,4.0,-0.342490308946776,3552.7408310945866
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,6.0,6.0,3.0,-0.6539264674066639,2280.385441627125
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,7.0,1.0,2.0,-0.916290731874155,1050.1994635869266
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,6.0,1.0,4.0,-0.21072103131565253,3742.1252734576783
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,6.0,4.0,5.0,-0.6348782724359695,2207.4577850548153
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,2.0,1.0,4.0,0.7030975114131134,13750.803106524936
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,1.0,1.0,5.0,0.7466879474879751,14086.039734107677
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,4.0,6.0,5.0,0.13976194237515863,8704.785636704166
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,6.0,1.0,4.0,-0.35667494393873245,2865.890552724632
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,1.0,4.0,4.0,0.06765864847381486,4846.588728451225
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1.0,2.0,5.0,-0.579818495252942,1337.5990181680493
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,4.0,3.0,5.0,0.5538851132264376,15028.760655604923
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,6.0,3.0,3.0,-1.171182981502945,717.5314279409075
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,6.0,2.0,3.0,-0.6931471805599453,1602.4517517311428
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,6.0,6.0,5.0,0.06765864847381486,9175.15748550806
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,3.0,3.0,4.0,-1.2039728043259361,531.5933854474345
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1.0,5.0,5.0,-0.6733445532637656,1392.040761211088
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,1.0,3.0,3.0,-0.09431067947124129,3239.1992461663885
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,1.0,2.0,3.0,-1.2039728043259361,397.24787755615426
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,4.0,4.0,5.0,-0.35667494393873245,3052.3890115611266
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,3.0,6.0,5.0,-0.2744368457017603,3723.2311795557644
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,3.0,1.0,5.0,0.13976194237515863,5585.991051443159
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,2.0,0.0,4.0,0.3852624007906449,7169.799520846405
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,1.0,3.0,5.0,0.1823215567939546,5778.801724159008
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,1.0,5.0,5.0,0.06765864847381486,5393.4028439408785
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,1.0,4.0,5.0,0.009950330853168092,4524.091266428708
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,6.0,3.0,4.0,-1.2729656758128873,617.9448607814777
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,2.0,2.0,4.0,0.8197798314933114,18258.846317039406
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,4.0,6.0,4.0,-0.916290731874155,1217.7427678231234
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,3.0,0.0,3.0,-0.941608539858445,670.4612129509285
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,2.0,2.0,4.0,0.131028262406404,5184.894842319587
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,5.0,5.0,5.0,-0.6348782724359695,2159.579525405373
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,2.0,1.0,5.0,-0.916290731874155,739.1904040420467
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,4.0,2.0,4.0,-0.5447271754416722,1813.0686023860771
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,1.0,6.0,4.0,-0.35667494393873245,2568.287113626656
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,7.0,2.0,5.0,-0.5978370007556204,2250.591438463375
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,4.0,1.0,3.0,-0.3285040669720361,2418.946134365369
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,1.0,4.0,5.0,-1.2039728043259361,491.9432084106472
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,1.0,2.0,5.0,0.01980262729617973,4002.278121114986
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1.0,1.0,3.0,-0.6733445532637656,976.6831355023951
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,2.0,5.0,4.0,-0.4307829160924542,2292.6597861900095
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,1.0,2.0,5.0,0.06765864847381486,4368.1298508383
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,5.0,3.0,5.0,-0.843970070294529,1280.4025439743373
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,7.0,1.0,4.0,-1.1394342831883648,751.5332024427555
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,4.0,4.0,3.0,-1.2729656758128873,531.4673894512481
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,4.0,3.0,3.0,0.5306282510621704,13386.075999820452
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1.0,1.0,3.0,-0.6733445532637656,976.6831355023951
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,4.0,6.0,5.0,-0.342490308946776,3605.3262749336836
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,4.0,5.0,4.0,-0.916290731874155,1135.0973743101733
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,1.0,3.0,5.0,-0.10536051565782628,3415.6610582207786
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,3.0,4.0,2.0,-0.527632742082372,1824.6290620386003
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,2.0,6.0,4.0,0.17395330712343798,7428.54504910201
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,4.0,3.0,4.0,-0.6733445532637656,1537.5872076952564
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,4.0,5.0,3.0,-0.6931471805599453,1645.36021138528
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,2.0,2.0,1.0,0.009950330853168092,3723.1892793674037
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,3.0,5.0,4.0,-0.4620354595965587,2374.525739803184
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,2.0,6.0,5.0,-0.3285040669720361,3075.7824167305344
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,4.0,4.0,5.0,-1.2039728043259361,648.7119613974482
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,6.0,5.0,5.0,-1.2039728043259361,836.8847166987706
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,6.0,6.0,3.0,-1.2378743560016174,784.2750582225697
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,2.0,5.0,3.0,0.0,4857.270970755509
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,3.0,3.0,5.0,0.1570037488096647,6634.859353904527
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,6.0,2.0,3.0,0.44468582126144574,12823.327651857388
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,1.0,5.0,5.0,-0.579818495252942,1651.5558362477673
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,2.0,1.0,3.0,-0.8915981192837836,718.7020734912362
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,3.0,1.0,3.0,0.4252677354043441,8748.37153606783
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1.0,0.0,3.0,-0.6539264674066639,943.2903523869896
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,1.0,0.0,5.0,-0.916290731874155,628.3306352292162
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,4.0,4.0,4.0,0.0,5647.619578127956
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,3.0,4.0,5.0,-1.0216512475319814,825.5316787463651
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,4.0,5.0,5.0,-0.8915981192837836,1231.7950439877304
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,1.0,2.0,4.0,-0.10536051565782628,3069.3617487854153
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,1.0,3.0,4.0,0.4637340162321402,9317.93607150732
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,3.0,3.0,4.0,0.02955880224154443,5067.1204645910175
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,3.0,3.0,4.0,-0.9675840262617056,818.8904362047175
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,2.0,5.0,5.0,-0.3011050927839216,3014.27291078855
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,1.0,3.0,3.0,0.4054651081081644,8075.351097144986
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,1.0,5.0,2.0,0.009950330853168092,4348.515691656494
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,4.0,2.0,4.0,0.5364933705145685,13082.503228384501
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4.0,3.0,3.0,-0.10536051565782628,4186.038333432041
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,2.0,3.0,5.0,0.08617769624105241,5315.744637979523
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3.0,5.0,3.0,-0.2484613592984996,3382.2716867691197
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,4.0,6.0,5.0,-1.1394342831883648,840.0936213095027
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,7.0,4.0,5.0,-1.2039728043259361,855.4385987352437
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,1.0,3.0,4.0,0.009950330853168092,4065.4129448147623
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,6.0,6.0,5.0,-1.1394342831883648,1010.2270155377804
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,4.0,2.0,4.0,0.04879016416943204,5364.760723680747
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,1.0,2.0,5.0,-0.10536051565782628,3183.848018782126
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,5.0,3.0,5.0,-0.616186139423817,1941.6109001828383
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,1.0,5.0,5.0,0.4054651081081644,10000.340724817053
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,1.0,6.0,2.0,0.009950330853168092,4665.127110789233
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,2.0,4.0,5.0,0.5653138090500605,13690.725256965714
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,4.0,4.0,1.0,0.009950330853168092,5152.894920678353
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,2.0,2.0,5.0,0.02955880224154443,4467.837775537138
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,5.0,5.0,5.0,-1.2039728043259361,763.1677177054369
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,2.0,3.0,5.0,0.7080357930536959,16565.2204718864
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,5.0,1.0,4.0,-0.616186139423817,1626.3464636572758
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,2.0,6.0,4.0,0.009950330853168092,5504.496893021557
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,0.0,1.0,1.0,0.412109650826833,6019.173270192494
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,3.0,5.0,3.0,-0.579818495252942,1845.763477055237
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,4.0,3.0,4.0,-0.7550225842780328,1324.3520656756182
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,2.0,3.0,3.0,-0.10536051565782628,3481.063214886671
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,4.0,5.0,4.0,-0.5621189181535413,2168.5824123825605
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,6.0,3.0,5.0,-1.0216512475319814,1014.7247191496625
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,4.0,2.0,4.0,-0.10536051565782628,4047.482811533805
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,4.0,4.0,2.0,-0.2231435513142097,3490.798714993053
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,6.0,5.0,5.0,-0.6931471805599453,2128.9270780085767
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,1.0,1.0,3.0,0.14842000511827322,4386.046592669426
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,2.0,3.0,5.0,-0.616186139423817,1472.398155975774
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,6.0,5.0,4.0,-1.4696759700589417,496.41545244974566
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,2.0,6.0,4.0,-0.040821994520255166,5016.6567096511735
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,4.0,5.0,5.0,-0.9675840262617056,1072.0636635843323
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,6.0,3.0,5.0,-1.1394342831883648,818.1852738204693
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,6.0,6.0,5.0,-0.342490308946776,4335.466798437178
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,3.0,4.0,4.0,0.04879016416943204,5630.534071626125
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,6.0,3.0,4.0,0.14842000511827322,8303.297531783339
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,1.0,6.0,3.0,-0.10536051565782628,3919.526311416025
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,4.0,4.0,2.0,-0.8915981192837836,1028.734386054601
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,2.0,1.0,3.0,-0.342490308946776,1960.7967532779398
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,3.0,2.0,3.0,-0.3011050927839216,2488.011551906989
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3.0,1.0,4.0,-0.31471074483970024,2346.572575830011
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,2.0,2.0,5.0,0.14842000511827322,5552.004765285743
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,3.0,2.0,1.0,0.45107561936021673,9143.817353807164
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,4.0,6.0,3.0,-1.2039728043259361,693.8862501286685
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,2.0,4.0,5.0,-0.5447271754416722,1799.99822909755
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,4.0,6.0,3.0,-1.1394342831883648,780.7629265475794
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,1.0,1.0,5.0,0.412109650826833,7641.867417762022
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,1.0,3.0,4.0,-0.35667494393873245,2080.061870245661
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,2.0,5.0,5.0,-0.12783337150988489,4137.3881184121465
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,1.0,3.0,5.0,-0.35667494393873245,2157.6475523442414
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,5.0,4.0,5.0,-1.3862943611198906,509.76506376979216
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,4.0,4.0,3.0,-0.35667494393873245,2836.817370322751
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,2.0,3.0,5.0,0.06765864847381486,5138.822601211202
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,7.0,3.0,1.0,-0.941608539858445,1112.5385189855015
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,4.0,4.0,5.0,0.4382549309311553,13051.42610533212
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,4.0,1.0,5.0,0.16551443847757333,6420.787571677589
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,1.0,2.0,4.0,0.1906203596086497,5272.283078047654
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,3.0,1.0,5.0,-1.3093333199837622,395.18768131127644
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,6.0,2.0,5.0,-1.0498221244986778,898.3874170910389
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,4.0,2.0,5.0,-0.35667494393873245,2652.1311815692784
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,4.0,1.0,4.0,-0.09431067947124129,3849.76279824634
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,4.0,6.0,5.0,-1.1086626245216111,888.6982733974487
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,1.0,1.0,4.0,0.7608058290337602,13934.502904244635
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,4.0,1.0,4.0,0.1823215567939546,6383.011083054633
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,5.0,2.0,3.0,-1.2039728043259361,574.4393308415653
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1.0,1.0,5.0,-0.6931471805599453,1013.5444469912845
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,4.0,3.0,5.0,-0.5978370007556204,1830.9739511656035
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,4.0,2.0,3.0,0.6981347220709843,16947.204232834847
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,6.0,2.0,5.0,-1.2039728043259361,677.7949317895094
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,1.0,6.0,4.0,0.5007752879124892,12310.920759888642
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,4.0,4.0,3.0,-1.3470736479666092,464.140490294812
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,3.0,6.0,5.0,-0.8675005677047231,1259.3428091133646
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,6.0,4.0,4.0,-0.6931471805599453,1913.0842398621471
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,4.0,3.0,5.0,0.08617769624105241,6392.274271308372
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,1.0,3.0,4.0,-0.8915981192837836,782.4424135666264
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,1.0,4.0,4.0,0.058268908123975824,4764.118546115582
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,1.0,4.0,1.0,0.3987761199573678,7953.634095641525
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,4.0,4.0,3.0,-0.9942522733438669,884.5457203635557
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,4.0,6.0,3.0,-0.916290731874155,1173.9546138405508
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,1.0,5.0,3.0,-0.10536051565782628,3653.5170991663736
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,1.0,2.0,3.0,-1.0498221244986778,526.5346167760979
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,4.0,5.0,3.0,0.412109650826833,12405.597630367465
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,1.0,3.0,4.0,0.0769610411361284,4595.132085573384
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,3.0,4.0,5.0,-0.9675840262617056,911.2813681869549
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4.0,1.0,5.0,0.058268908123975824,5277.842529301967
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,4.0,5.0,5.0,-0.6733445532637656,1835.6458166541838
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,1.0,4.0,1.0,0.0,3837.211546387759
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,4.0,4.0,5.0,-1.1394342831883648,729.9326789847366
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,4.0,4.0,4.0,0.01980262729617973,5855.7810405804075
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,4.0,2.0,4.0,-0.8675005677047231,1005.0683581794369
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,2.0,3.0,4.0,0.01980262729617973,4539.114084116105
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,4.0,4.0,3.0,-1.171182981502945,640.1357421248016
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,1.0,5.0,2.0,-0.10536051565782628,3522.142252570292
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,4.0,4.0,5.0,0.04879016416943204,6404.710269758591
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,1.0,4.0,2.0,-0.10536051565782628,3283.102580018904
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,6.0,6.0,5.0,-1.1086626245216111,1068.674944881085
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,3.0,5.0,3.0,-0.916290731874155,997.8912661895764
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,2.0,3.0,5.0,0.3148107398400336,8073.350573709114
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,7.0,4.0,5.0,-0.3285040669720361,4237.785373808864
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,4.0,1.0,5.0,0.0769610411361284,5461.27830111252
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,7.0,5.0,4.0,-1.0498221244986778,1172.660708491307
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,2.0,2.0,4.0,0.7030975114131134,14751.986405489479
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,2.0,0.0,2.0,0.6312717768418578,10446.75964974956
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,4.0,2.0,5.0,0.41871033485818504,10942.045616355204
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,1.0,3.0,5.0,0.009950330853168092,4217.051624821237
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,3.0,3.0,5.0,-0.579818495252942,1725.5981729775528
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,2.0,5.0,4.0,-0.040821994520255166,4676.187787277969
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,1.0,5.0,3.0,-1.0788096613719298,616.5720610730716
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,1.0,5.0,5.0,-0.2231435513142097,3169.7358123250233
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,3.0,6.0,5.0,-1.2039728043259361,680.8495270248901
