,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,color_num,cut_num,carat_log,price_predicted
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,4.0,4.0,2.0,-0.7985076962177716,3933.6415915639755
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,3.0,5.0,3.0,-0.8209805520698302,3933.6415915639755
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,5.0,4.0,5.0,-0.9942522733438669,3933.6415915639755
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4.0,3.0,4.0,-0.10536051565782628,3933.6415915639755
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,2.0,4.0,5.0,-0.6348782724359695,3933.6415915639755
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,7.0,1.0,4.0,-0.616186139423817,3933.6415915639755
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,4.0,5.0,3.0,0.0,3933.6415915639755
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,7.0,4.0,5.0,-1.1394342831883648,3933.6415915639755
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,2.0,2.0,4.0,0.20701416938432612,3933.6415915639755
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,2.0,5.0,3.0,0.01980262729617973,3933.6415915639755
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,6.0,5.0,4.0,-0.579818495252942,3933.6415915639755
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,7.0,2.0,5.0,-0.843970070294529,3933.6415915639755
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,3.0,3.0,5.0,-0.6539264674066639,3933.6415915639755
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,1.0,3.0,3.0,-0.9675840262617056,3933.6415915639755
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,5.0,1.0,3.0,-0.10536051565782628,3933.6415915639755
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,1.0,2.0,4.0,0.5423242908253617,3933.6415915639755
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,1.0,2.0,3.0,-1.171182981502945,3933.6415915639755
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,2.0,4.0,4.0,0.7030975114131134,3933.6415915639755
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,6.0,5.0,5.0,-0.579818495252942,3933.6415915639755
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,7.0,3.0,5.0,-0.8675005677047231,3933.6415915639755
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,1.0,1.0,3.0,-1.0788096613719298,3933.6415915639755
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,3.0,3.0,5.0,-0.843970070294529,3933.6415915639755
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,1.0,0.0,1.0,0.412109650826833,3933.6415915639755
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,4.0,3.0,3.0,-1.1394342831883648,3933.6415915639755
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,3.0,3.0,4.0,0.2151113796169455,3933.6415915639755
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,3.0,5.0,5.0,-1.171182981502945,3933.6415915639755
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,6.0,3.0,5.0,0.27763173659827955,3933.6415915639755
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,2.0,2.0,5.0,0.01980262729617973,3933.6415915639755
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,4.0,0.0,3.0,-0.35667494393873245,3933.6415915639755
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,3.0,4.0,4.0,0.0,3933.6415915639755
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,4.0,3.0,5.0,-0.8915981192837836,3933.6415915639755
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1.0,3.0,4.0,-0.6539264674066639,3933.6415915639755
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,4.0,6.0,3.0,-0.6733445532637656,3933.6415915639755
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,1.0,6.0,4.0,-1.2039728043259361,3933.6415915639755
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,6.0,6.0,2.0,-0.941608539858445,3933.6415915639755
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,7.0,3.0,4.0,-0.9675840262617056,3933.6415915639755
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,2.0,4.0,4.0,0.009950330853168092,3933.6415915639755
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,1.0,3.0,5.0,0.3074846997479607,3933.6415915639755
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,1.0,1.0,5.0,0.1906203596086497,3933.6415915639755
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,7.0,4.0,3.0,-1.2039728043259361,3933.6415915639755
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,5.0,6.0,4.0,-0.8915981192837836,3933.6415915639755
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,3.0,0.0,4.0,0.7080357930536959,3933.6415915639755
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,1.0,6.0,5.0,-1.0216512475319814,3933.6415915639755
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,1.0,6.0,4.0,-0.916290731874155,3933.6415915639755
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,2.0,6.0,4.0,0.7466879474879751,3933.6415915639755
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,1.0,2.0,5.0,0.058268908123975824,3933.6415915639755
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,3.0,1.0,2.0,-1.1086626245216111,3933.6415915639755
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,7.0,5.0,4.0,-0.3285040669720361,3933.6415915639755
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,1.0,0.0,2.0,0.412109650826833,3933.6415915639755
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,4.0,3.0,4.0,0.0,3933.6415915639755
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,1.0,4.0,5.0,0.01980262729617973,3933.6415915639755
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,2.0,5.0,5.0,-0.843970070294529,3933.6415915639755
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,0.0,3.0,1.0,0.0,3933.6415915639755
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,1.0,1.0,4.0,0.5306282510621704,3933.6415915639755
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,2.0,6.0,5.0,-0.3285040669720361,3933.6415915639755
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,1.0,3.0,4.0,0.19885085874516517,3933.6415915639755
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,3.0,4.0,2.0,0.058268908123975824,3933.6415915639755
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,1.0,2.0,5.0,0.10436001532424286,3933.6415915639755
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,2.0,2.0,4.0,0.009950330853168092,3933.6415915639755
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,5.0,3.0,4.0,0.058268908123975824,3933.6415915639755
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,2.0,5.0,4.0,0.43178241642553783,3933.6415915639755
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1.0,5.0,3.0,-0.579818495252942,3933.6415915639755
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,3.0,4.0,2.0,-1.3862943611198906,3933.6415915639755
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,1.0,6.0,5.0,-0.10536051565782628,3933.6415915639755
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,2.0,5.0,1.0,-0.579818495252942,3933.6415915639755
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,7.0,4.0,5.0,-1.171182981502945,3933.6415915639755
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,4.0,6.0,3.0,-0.941608539858445,3933.6415915639755
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,3.0,4.0,4.0,0.009950330853168092,3933.6415915639755
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,1.0,1.0,5.0,0.7030975114131134,3933.6415915639755
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,2.0,6.0,5.0,0.02955880224154443,3933.6415915639755
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,3.0,2.0,4.0,0.45107561936021673,3933.6415915639755
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,7.0,6.0,3.0,-1.171182981502945,3933.6415915639755
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1.0,6.0,4.0,-0.6931471805599453,3933.6415915639755
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,4.0,5.0,5.0,-1.2039728043259361,3933.6415915639755
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,2.0,6.0,3.0,0.19885085874516517,3933.6415915639755
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,6.0,4.0,3.0,-1.3093333199837622,3933.6415915639755
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,5.0,5.0,5.0,-0.8915981192837836,3933.6415915639755
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,1.0,4.0,4.0,0.2151113796169455,3933.6415915639755
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,5.0,1.0,3.0,-0.8915981192837836,3933.6415915639755
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,2.0,3.0,5.0,-0.916290731874155,3933.6415915639755
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,1.0,4.0,5.0,0.009950330853168092,3933.6415915639755
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,3.0,1.0,4.0,0.4054651081081644,3933.6415915639755
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,2.0,6.0,5.0,-0.579818495252942,3933.6415915639755
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,3.0,1.0,5.0,-1.0216512475319814,3933.6415915639755
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,4.0,1.0,4.0,0.412109650826833,3933.6415915639755
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,3.0,1.0,3.0,0.26236426446749106,3933.6415915639755
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,5.0,3.0,5.0,-1.1394342831883648,3933.6415915639755
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,1.0,5.0,3.0,-1.3470736479666092,3933.6415915639755
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,2.0,5.0,3.0,0.412109650826833,3933.6415915639755
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,5.0,5.0,4.0,-1.1086626245216111,3933.6415915639755
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,3.0,3.0,5.0,0.29266961396282004,3933.6415915639755
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,1.0,5.0,2.0,0.009950330853168092,3933.6415915639755
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,4.0,3.0,4.0,0.0,3933.6415915639755
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,5.0,4.0,5.0,0.35065687161316933,3933.6415915639755
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4.0,2.0,4.0,-0.10536051565782628,3933.6415915639755
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,4.0,5.0,3.0,0.009950330853168092,3933.6415915639755
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,4.0,6.0,4.0,-1.0216512475319814,3933.6415915639755
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,1.0,5.0,4.0,-0.35667494393873245,3933.6415915639755
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,2.0,3.0,2.0,-0.9942522733438669,3933.6415915639755
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,1.0,5.0,3.0,-0.09431067947124129,3933.6415915639755
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,4.0,2.0,5.0,-0.2231435513142097,3933.6415915639755
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,2.0,5.0,2.0,-0.10536051565782628,3933.6415915639755
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,7.0,3.0,5.0,-1.171182981502945,3933.6415915639755
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,3.0,3.0,2.0,0.412109650826833,3933.6415915639755
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,2.0,1.0,4.0,0.10436001532424286,3933.6415915639755
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,3.0,2.0,5.0,-0.8915981192837836,3933.6415915639755
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,2.0,0.0,3.0,0.009950330853168092,3933.6415915639755
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,4.0,6.0,5.0,-0.35667494393873245,3933.6415915639755
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,3.0,3.0,5.0,0.4885800148186709,3933.6415915639755
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,2.0,6.0,4.0,0.4762341789963717,3933.6415915639755
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,1.0,2.0,3.0,-0.3285040669720361,3933.6415915639755
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,4.0,3.0,4.0,-0.616186139423817,3933.6415915639755
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,7.0,3.0,3.0,0.19885085874516517,3933.6415915639755
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,7.0,3.0,4.0,-1.1086626245216111,3933.6415915639755
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,4.0,3.0,3.0,0.29266961396282004,3933.6415915639755
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,5.0,2.0,5.0,-0.2744368457017603,3933.6415915639755
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,2.0,5.0,5.0,0.5538851132264376,3933.6415915639755
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,1.0,3.0,5.0,-1.1394342831883648,3933.6415915639755
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,4.0,4.0,5.0,-0.6931471805599453,3933.6415915639755
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,0.0,3.0,2.0,0.36464311358790924,3933.6415915639755
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1.0,1.0,1.0,-0.35667494393873245,3933.6415915639755
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,4.0,5.0,5.0,-0.6539264674066639,3933.6415915639755
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,5.0,3.0,3.0,-0.31471074483970024,3933.6415915639755
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,3.0,2.0,4.0,0.20701416938432612,3933.6415915639755
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,4.0,2.0,4.0,0.01980262729617973,3933.6415915639755
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,1.0,5.0,5.0,0.0,3933.6415915639755
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,1.0,6.0,3.0,-0.35667494393873245,3933.6415915639755
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,2.0,5.0,3.0,0.4054651081081644,3933.6415915639755
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,6.0,0.0,3.0,0.6931471805599453,3933.6415915639755
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,4.0,3.0,3.0,-1.2039728043259361,3933.6415915639755
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,6.0,5.0,4.0,-1.3470736479666092,3933.6415915639755
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1.0,5.0,4.0,-0.5447271754416722,3933.6415915639755
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,3.0,4.0,3.0,-0.916290731874155,3933.6415915639755
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,3.0,6.0,5.0,-1.3470736479666092,3933.6415915639755
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,2.0,2.0,1.0,0.0,3933.6415915639755
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,3.0,4.0,1.0,-0.6539264674066639,3933.6415915639755
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,2.0,6.0,4.0,0.01980262729617973,3933.6415915639755
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,1.0,1.0,2.0,0.5306282510621704,3933.6415915639755
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,2.0,2.0,4.0,0.009950330853168092,3933.6415915639755
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,4.0,5.0,5.0,-0.5978370007556204,3933.6415915639755
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,3.0,4.0,2.0,0.03922071315328133,3933.6415915639755
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,4.0,6.0,4.0,0.01980262729617973,3933.6415915639755
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,1.0,4.0,5.0,-1.2039728043259361,3933.6415915639755
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,0.0,4.0,5.0,-0.030459207484708574,3933.6415915639755
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,4.0,5.0,5.0,-1.171182981502945,3933.6415915639755
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3.0,2.0,5.0,-0.21072103131565253,3933.6415915639755
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,1.0,6.0,4.0,0.01980262729617973,3933.6415915639755
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,5.0,1.0,4.0,-1.2039728043259361,3933.6415915639755
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,3.0,5.0,3.0,-0.916290731874155,3933.6415915639755
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,5.0,4.0,3.0,-0.342490308946776,3933.6415915639755
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,1.0,3.0,4.0,-0.35667494393873245,3933.6415915639755
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,2.0,5.0,5.0,-1.4696759700589417,3933.6415915639755
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,3.0,3.0,5.0,0.08617769624105241,3933.6415915639755
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,6.0,5.0,5.0,-1.2039728043259361,3933.6415915639755
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,4.0,5.0,4.0,-1.0498221244986778,3933.6415915639755
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,4.0,4.0,5.0,0.12221763272424911,3933.6415915639755
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,5.0,3.0,5.0,-1.171182981502945,3933.6415915639755
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,4.0,1.0,5.0,0.28517894223366247,3933.6415915639755
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,2.0,1.0,4.0,0.22314355131420976,3933.6415915639755
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,1.0,2.0,1.0,0.6931471805599453,3933.6415915639755
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,1.0,3.0,5.0,-0.35667494393873245,3933.6415915639755
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,4.0,4.0,2.0,-0.941608539858445,3933.6415915639755
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,4.0,5.0,5.0,-0.6931471805599453,3933.6415915639755
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,4.0,5.0,4.0,-1.2039728043259361,3933.6415915639755
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,4.0,0.0,5.0,0.3148107398400336,3933.6415915639755
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,4.0,2.0,5.0,-0.2231435513142097,3933.6415915639755
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,5.0,4.0,3.0,-1.2729656758128873,3933.6415915639755
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,1.0,5.0,2.0,-1.0788096613719298,3933.6415915639755
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,4.0,5.0,3.0,-1.2039728043259361,3933.6415915639755
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,2.0,5.0,5.0,-0.16251892949777494,3933.6415915639755
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,1.0,5.0,3.0,0.0,3933.6415915639755
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,4.0,3.0,4.0,-0.8915981192837836,3933.6415915639755
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,4.0,3.0,4.0,0.4054651081081644,3933.6415915639755
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,2.0,2.0,3.0,-0.3285040669720361,3933.6415915639755
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,3.0,3.0,4.0,-1.1086626245216111,3933.6415915639755
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,7.0,5.0,5.0,-0.941608539858445,3933.6415915639755
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,4.0,5.0,5.0,-0.916290731874155,3933.6415915639755
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,1.0,4.0,2.0,0.009950330853168092,3933.6415915639755
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,2.0,1.0,5.0,0.01980262729617973,3933.6415915639755
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,1.0,6.0,5.0,0.009950330853168092,3933.6415915639755
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,1.0,4.0,5.0,-0.35667494393873245,3933.6415915639755
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,4.0,4.0,3.0,-0.5621189181535413,3933.6415915639755
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,1.0,4.0,3.0,0.4054651081081644,3933.6415915639755
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,2.0,0.0,4.0,0.009950330853168092,3933.6415915639755
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,4.0,6.0,5.0,-0.6733445532637656,3933.6415915639755
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,2.0,5.0,4.0,0.0,3933.6415915639755
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,5.0,5.0,4.0,-0.342490308946776,3933.6415915639755
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,6.0,6.0,3.0,-0.6539264674066639,3933.6415915639755
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,7.0,1.0,2.0,-0.916290731874155,3933.6415915639755
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,6.0,1.0,4.0,-0.21072103131565253,3933.6415915639755
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,6.0,4.0,5.0,-0.6348782724359695,3933.6415915639755
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,2.0,1.0,4.0,0.7030975114131134,3933.6415915639755
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,1.0,1.0,5.0,0.7466879474879751,3933.6415915639755
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,4.0,6.0,5.0,0.13976194237515863,3933.6415915639755
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,6.0,1.0,4.0,-0.35667494393873245,3933.6415915639755
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,1.0,4.0,4.0,0.06765864847381486,3933.6415915639755
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1.0,2.0,5.0,-0.579818495252942,3933.6415915639755
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,4.0,3.0,5.0,0.5538851132264376,3933.6415915639755
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,6.0,3.0,3.0,-1.171182981502945,3933.6415915639755
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,6.0,2.0,3.0,-0.6931471805599453,3933.6415915639755
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,6.0,6.0,5.0,0.06765864847381486,3933.6415915639755
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,3.0,3.0,4.0,-1.2039728043259361,3933.6415915639755
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1.0,5.0,5.0,-0.6733445532637656,3933.6415915639755
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,1.0,3.0,3.0,-0.09431067947124129,3933.6415915639755
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,1.0,2.0,3.0,-1.2039728043259361,3933.6415915639755
