,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,color_num,cut_num,carat_log,price_predicted
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,6.0,6.0,2.0,-1.4696759700589417,500.88376325163296
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1.0,3.0,5.0,-0.6931471805599453,1231.8821595079773
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,2.0,2.0,2.0,0.01980262729617973,3525.624041849721
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3.0,6.0,4.0,-0.35667494393873245,3648.8080965962413
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,2.0,3.0,3.0,0.20701416938432612,5378.172985955181
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,1.0,3.0,3.0,-1.2039728043259361,445.01928576383096
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,1.0,2.0,3.0,0.4252677354043441,9007.537337674452
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,4.0,3.0,5.0,-1.1086626245216111,646.5385855837686
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,3.0,6.0,5.0,-0.5621189181535413,2551.4798316876363
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1.0,6.0,5.0,-0.8675005677047231,1071.9673404801913
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,1.0,3.0,5.0,-0.8915981192837836,847.4618131737167
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,4.0,1.0,3.0,0.6981347220709843,15459.184229923509
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,6.0,3.0,5.0,-1.171182981502945,695.0848587030107
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,1.0,1.0,1.0,0.0,3589.2771900081634
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,1.0,5.0,5.0,-1.171182981502945,567.7359728633379
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,3.0,0.0,2.0,-0.2744368457017603,2376.7164603490332
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,2.0,5.0,2.0,-0.8915981192837836,758.587165135392
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,1.0,3.0,4.0,0.11332868530700327,5479.2421740931095
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,2.0,4.0,3.0,0.0769610411361284,4441.002263987542
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,6.0,1.0,5.0,-0.342490308946776,2753.423552015676
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,1.0,5.0,5.0,-0.35667494393873245,2635.668256720345
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,6.0,0.0,4.0,-0.10536051565782628,3833.2554555489774
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,4.0,4.0,2.0,-1.1086626245216111,647.7352767727652
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,2.0,4.0,5.0,0.8960880245566357,21307.821301408076
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,3.0,3.0,5.0,-0.4307829160924542,2520.748567459205
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,2.0,6.0,3.0,0.0,4245.827211058617
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,1.0,5.0,3.0,0.01980262729617973,5070.301607973864
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,2.0,4.0,5.0,0.009950330853168092,4152.498428257039
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,1.0,3.0,2.0,-0.2231435513142097,2749.4972407889936
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,4.0,5.0,5.0,-0.8675005677047231,1215.883979657388
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,2.0,4.0,4.0,-0.8209805520698302,871.0822081606697
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,3.0,5.0,5.0,-0.2744368457017603,4033.203392641984
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,3.0,6.0,3.0,-1.2039728043259361,710.5958743656249
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,4.0,5.0,4.0,-0.2876820724517809,3527.1910853716536
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,4.0,4.0,5.0,-1.171182981502945,627.6615624379249
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,2.0,1.0,4.0,0.3852624007906449,6975.934949576204
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,3.0,1.0,4.0,0.11332868530700327,5753.338225084544
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,3.0,3.0,5.0,-1.2039728043259361,582.8753064145006
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,7.0,2.0,3.0,-1.4696759700589417,400.154482531423
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,1.0,2.0,3.0,-0.342490308946776,2118.9982427134796
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,2.0,3.0,4.0,0.009950330853168092,3845.5520239573525
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,7.0,5.0,2.0,-1.3470736479666092,756.7676234655548
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,6.0,3.0,4.0,0.20701416938432612,9384.509511634653
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,1.0,5.0,3.0,-0.2876820724517809,2840.084939415007
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,4.0,3.0,5.0,0.10436001532424286,6374.445420923325
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,4.0,0.0,3.0,-0.5978370007556204,1227.5019704923031
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,3.0,3.0,4.0,-0.09431067947124129,4620.192144985177
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,2.0,2.0,3.0,0.01980262729617973,3626.639705465062
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,2.0,2.0,3.0,0.7884573603642703,14982.099827136934
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,1.0,5.0,5.0,-1.1086626245216111,638.7408032260137
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,1.0,6.0,4.0,-1.2039728043259361,553.0091677855524
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,2.0,2.0,1.0,0.0,3304.4257602070984
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,2.0,3.0,1.0,0.0,3468.7929021379896
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,5.0,6.0,5.0,-0.4462871026284195,4124.632898217238
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,2.0,5.0,3.0,0.04879016416943204,4425.728015802087
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,4.0,2.0,4.0,0.4252677354043441,10387.110286917925
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,4.0,5.0,5.0,-0.8675005677047231,1215.883979657388
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1.0,3.0,3.0,-0.527632742082372,1592.2853065870634
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,1.0,1.0,3.0,-0.8675005677047231,739.4685837313499
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,2.0,1.0,2.0,0.009950330853168092,3298.049119851819
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,3.0,5.0,5.0,-1.0788096613719298,879.1198463159554
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,4.0,5.0,4.0,-1.2039728043259361,626.1782953682545
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,5.0,2.0,5.0,-1.171182981502945,683.8803569025381
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,4.0,3.0,5.0,-0.3011050927839216,2966.461095004445
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,2.0,4.0,4.0,0.0,3963.38246430097
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,1.0,2.0,3.0,-0.09431067947124129,3382.881626122971
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,7.0,2.0,5.0,-0.916290731874155,1181.6769741620215
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,4.0,6.0,3.0,-0.5108256237659907,2457.2070363552193
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,2.0,5.0,5.0,-0.19845093872383832,2967.293702499999
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,3.0,5.0,4.0,0.0,6572.886103933255
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,5.0,3.0,3.0,-1.2039728043259361,682.4545948750819
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,1.0,5.0,4.0,-0.3285040669720361,2703.5414211620737
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,1.0,0.0,4.0,-0.3285040669720361,1971.0932538543318
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,1.0,1.0,5.0,0.0,4009.395871593817
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,3.0,2.0,3.0,0.45107561936021673,11530.849738211513
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,4.0,6.0,5.0,-1.1394342831883648,795.1474326237357
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,2.0,4.0,5.0,-0.342490308946776,2166.866715667284
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,3.0,2.0,3.0,-1.171182981502945,534.0018060657001
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,2.0,2.0,5.0,-0.35667494393873245,1915.5726378226732
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,2.0,0.0,3.0,0.25464221837358075,5076.460410847943
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,4.0,4.0,5.0,-1.1394342831883648,666.4042015467619
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,3.0,3.0,4.0,-1.1394342831883648,638.3205982235348
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,2.0,3.0,3.0,0.1906203596086497,5217.894688339436
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,4.0,4.0,4.0,0.009950330853168092,5661.464526994071
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,4.0,5.0,4.0,-1.2039728043259361,626.1782953682545
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,2.0,2.0,5.0,-0.18632957819149348,2623.18278257857
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,4.0,3.0,5.0,-1.0788096613719298,683.9958032006637
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,4.0,1.0,3.0,-0.11653381625595151,3324.4224648907125
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,6.0,4.0,5.0,-1.171182981502945,768.404764150081
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,3.0,0.0,4.0,0.4252677354043441,9522.027181817873
587,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,4.0,4.0,4.0,-0.35667494393873245,2834.961129330141
588,0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,4.0,1.0,5.0,-0.21072103131565253,2948.3685040085943
589,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,1.0,0.0,4.0,-0.10536051565782628,3001.713302287646
590,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,2.0,0.0,3.0,0.2151113796169455,4719.29877700268
591,0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,1.0,2.0,4.0,-0.3285040669720361,2236.64734666394
592,0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,2.0,2.0,4.0,-1.0498221244986778,518.1797133277599
593,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,4.0,0.0,5.0,0.06765864847381486,4563.59941054272
594,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,1.0,2.0,3.0,0.17395330712343798,5608.978380305019
595,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,2.0,6.0,3.0,0.0,4245.827211058617
596,0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,1.0,4.0,4.0,-0.843970070294529,960.5831108876893
597,0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,3.0,2.0,5.0,-0.5621189181535413,1801.948334050861
598,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,3.0,1.0,5.0,-0.2231435513142097,3138.986136048827
599,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,1.0,4.0,4.0,-1.0216512475319814,687.2072630660138
600,0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,2.0,4.0,4.0,-0.10536051565782628,3263.027204025652
601,1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,2.0,4.0,2.0,0.0,3745.666937891085
602,1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,2.0,2.0,4.0,0.4054651081081644,7601.110421249154
603,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,3.0,5.0,2.0,0.02955880224154443,6528.720719619733
604,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,4.0,3.0,4.0,-0.5978370007556204,1646.6617153227787
605,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,0.0,4.0,5.0,-0.040821994520255166,2774.0805647343636
606,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,6.0,5.0,5.0,-0.916290731874155,1379.8073279929188
607,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,1.0,3.0,5.0,0.06765864847381486,5168.370734514728
608,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,4.0,5.0,3.0,-0.941608539858445,998.0211998555783
609,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,2.0,3.0,3.0,-1.1394342831883648,448.19933853556915
610,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,3.0,2.0,4.0,-1.1086626245216111,620.2778938351731
611,0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,1.0,4.0,5.0,-0.2231435513142097,3182.38276925981
612,1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,1.0,2.0,3.0,0.16551443847757333,5520.467175598501
613,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,3.0,3.0,5.0,0.09531017980432493,6827.231530871407
614,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,3.0,0.0,5.0,0.7466879474879751,18060.08803544438
615,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,2.0,3.0,3.0,0.06765864847381486,4158.558898891559
616,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,7.0,4.0,5.0,-1.171182981502945,975.1788601853169
617,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,2.0,6.0,5.0,-1.1394342831883648,548.5991816807204
618,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,2.0,4.0,4.0,-0.10536051565782628,3263.027204025652
619,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,1.0,3.0,4.0,0.19885085874516517,6437.654912784131
620,1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,1.0,2.0,4.0,0.01980262729617973,4312.372475420213
621,1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,4.0,1.0,4.0,0.0,4262.961700718226
622,1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,2.0,1.0,2.0,0.30010459245033816,5633.944362881422
623,0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,1.0,5.0,4.0,-1.1086626245216111,621.3076129828096
624,1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,1.0,2.0,4.0,0.09531017980432493,4971.937268098316
625,0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,6.0,4.0,3.0,-1.4696759700589417,418.1966223927994
626,1.2,Ideal,E,SI2,62.5,55.0,6.77,6.84,4.25,2.0,5.0,5.0,0.1823215567939546,5991.636838302468
627,1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,3.0,4.0,5.0,0.009950330853168092,6335.750024089923
628,1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,2.0,2.0,3.0,0.1823215567939546,4895.0996599105765
629,0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,4.0,4.0,4.0,-1.171182981502945,609.8292412874744
630,0.36,Ideal,E,VS1,61.4,56.0,4.59,4.63,2.83,3.0,5.0,5.0,-1.0216512475319814,979.6281662365741
631,1.21,Very Good,J,VS1,59.3,57.0,6.98,7.04,4.16,3.0,0.0,3.0,0.1906203596086497,5917.117739494051
632,0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,2.0,6.0,2.0,-1.171182981502945,475.33925992267433
633,2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,1.0,2.0,5.0,0.7030975114131134,16071.981383313934
634,0.31,Ideal,H,SI2,61.3,55.0,4.35,4.38,2.67,2.0,2.0,5.0,-1.171182981502945,426.06850625526374
635,0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,1.0,1.0,5.0,-0.342490308946776,2102.4292751324547
636,2.08,Very Good,H,SI2,63.4,59.0,8.06,8.0,5.09,2.0,2.0,3.0,0.7323678937132266,13508.825719664572
637,0.36,Ideal,F,SI1,60.1,56.0,4.67,4.62,2.79,1.0,4.0,5.0,-1.0216512475319814,706.4895230982487
638,0.27,Ideal,I,VS1,61.9,55.0,4.16,4.18,2.58,3.0,1.0,5.0,-1.3093333199837622,401.2278059548456
639,1.5,Very Good,F,VVS2,63.8,59.0,7.17,7.25,4.6,6.0,4.0,3.0,0.4054651081081644,14833.427483809379
640,0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,4.0,1.0,5.0,-1.171182981502945,481.57133912802436
641,1.22,Premium,J,SI2,62.2,60.0,6.89,6.77,4.25,2.0,0.0,4.0,0.19885085874516517,4711.0016724436255
642,2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,1.0,0.0,5.0,0.6981347220709843,14031.904220533304
643,0.9,Ideal,F,VS2,60.5,54.0,6.22,6.17,3.75,4.0,4.0,5.0,-0.10536051565782628,4687.81153225954
644,1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,2.0,5.0,4.0,0.1906203596086497,5914.642070301987
645,0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,2.0,6.0,3.0,-0.10536051565782628,3495.5621411924867
646,1.55,Ideal,G,SI2,60.7,55.0,7.54,7.51,4.57,2.0,3.0,5.0,0.4382549309311553,8719.839835080886
647,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,1.0,0.0,4.0,-0.31471074483970024,2023.010713607183
648,0.31,Ideal,G,IF,61.8,54.0,4.36,4.38,2.7,7.0,3.0,5.0,-1.171182981502945,845.1412400832338
649,0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,4.0,5.0,4.0,-1.6094379124341003,291.4031620145347
650,0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56,1.0,2.0,5.0,-0.342490308946776,2239.5799277807814
651,0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73,1.0,0.0,4.0,-1.1394342831883648,427.45617022691647
652,0.9,Premium,G,VS2,61.5,60.0,6.16,6.13,3.78,4.0,3.0,4.0,-0.10536051565782628,4169.633537554433
653,0.5,Good,J,VS2,63.2,60.0,5.01,5.06,3.18,4.0,0.0,2.0,-0.6931471805599453,996.3589463053657
654,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,1.0,3.0,3.0,0.009950330853168092,4386.099770394922
655,1.0,Premium,E,SI1,60.7,59.0,6.41,6.38,3.88,1.0,5.0,4.0,0.0,5021.594487645689
656,0.37,Ideal,F,VS2,60.6,56.0,4.63,4.64,2.81,4.0,4.0,5.0,-0.9942522733438669,876.3701214850502
657,0.52,Good,E,VS2,58.3,61.0,5.26,5.31,3.08,4.0,5.0,2.0,-0.6539264674066639,1668.4945393918822
658,1.51,Good,I,SI1,63.9,63.0,7.2,7.17,4.59,1.0,1.0,2.0,0.412109650826833,8023.648590475854
659,2.09,Premium,H,SI2,61.0,60.0,8.28,8.19,5.02,2.0,2.0,4.0,0.7371640659767196,14019.42142387571
660,0.7,Good,F,SI1,63.8,60.0,5.63,5.6,3.58,1.0,4.0,2.0,-0.35667494393873245,2277.149898336475
661,0.71,Premium,D,VVS1,59.2,59.0,5.88,5.84,3.47,5.0,6.0,4.0,-0.342490308946776,4893.149886158001
662,0.35,Ideal,F,VS2,61.4,54.0,4.58,4.54,2.8,4.0,4.0,5.0,-1.0498221244986778,789.1477735106458
663,0.35,Premium,E,VS2,60.9,59.0,4.54,4.56,2.77,4.0,5.0,4.0,-1.0498221244986778,837.5215955133665
664,0.51,Very Good,G,SI1,62.7,59.0,5.07,5.13,3.2,1.0,3.0,3.0,-0.6733445532637656,1209.8828927257978
665,0.74,Ideal,F,VS1,61.9,54.0,5.78,5.82,3.59,3.0,4.0,5.0,-0.3011050927839216,3515.222831450782
666,1.04,Premium,J,SI2,62.0,59.0,6.49,6.47,4.02,2.0,0.0,4.0,0.03922071315328133,3508.903791566809
667,0.34,Premium,H,VS1,61.4,59.0,4.53,4.5,2.77,3.0,2.0,4.0,-1.0788096613719298,656.3576722143258
668,0.34,Ideal,G,IF,61.3,56.0,4.52,4.55,2.78,7.0,3.0,5.0,-1.0788096613719298,1005.0992297372538
669,0.5,Very Good,D,SI1,61.0,61.0,5.08,5.11,3.11,1.0,6.0,3.0,-0.6931471805599453,1408.862824219901
670,1.1,Ideal,F,VS2,61.4,56.0,6.68,6.64,4.09,4.0,4.0,5.0,0.09531017980432493,6845.145846374034
671,0.73,Ideal,D,VS2,61.4,56.0,5.81,5.78,3.56,4.0,6.0,5.0,-0.31471074483970024,3768.393450793035
672,0.5,Ideal,E,SI2,62.8,55.0,5.08,5.05,3.18,2.0,5.0,5.0,-0.6931471805599453,1190.8771539222207
673,0.77,Ideal,D,SI1,62.3,56.0,5.84,5.87,3.65,1.0,6.0,5.0,-0.2613647641344075,3360.1249902351924
674,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,3.0,6.0,4.0,-0.8915981192837836,1324.8695574800915
675,1.01,Premium,E,VS2,62.5,58.0,6.44,6.4,4.01,4.0,5.0,4.0,0.009950330853168092,6184.203293842618
676,0.72,Ideal,F,SI2,62.4,55.0,5.72,5.76,3.58,2.0,4.0,5.0,-0.3285040669720361,2223.525001225462
677,1.51,Premium,F,SI2,59.9,58.0,7.53,7.46,4.49,2.0,4.0,4.0,0.412109650826833,8479.442794826917
678,0.53,Very Good,F,VS1,60.6,57.0,5.21,5.25,3.17,3.0,4.0,3.0,-0.6348782724359695,1754.6150535870524
679,1.07,Very Good,H,SI1,60.4,58.0,6.67,6.73,4.05,1.0,2.0,3.0,0.06765864847381486,4590.632399289013
680,0.72,Ideal,D,VS2,62.6,58.0,5.7,5.73,3.58,4.0,6.0,5.0,-0.3285040669720361,3671.5983080695714
681,1.04,Good,G,VS1,63.8,57.0,6.43,6.4,4.09,3.0,3.0,2.0,0.03922071315328133,5587.919938512652
682,0.9,Very Good,F,SI2,61.1,54.0,6.27,6.29,3.84,2.0,4.0,3.0,-0.10536051565782628,3172.1395269528966
683,0.5,Ideal,J,VS2,61.6,56.0,5.08,5.14,3.15,4.0,0.0,5.0,-0.6931471805599453,1086.3448018345991
684,0.4,Very Good,J,IF,62.7,60.0,4.64,4.7,2.93,7.0,0.0,3.0,-0.916290731874155,848.9831482910948
685,0.35,Ideal,F,VS2,62.5,57.0,4.5,4.53,2.82,4.0,4.0,5.0,-1.0498221244986778,789.1477735106458
686,0.73,Very Good,I,VVS2,62.3,58.0,5.75,5.78,3.59,6.0,1.0,3.0,-0.31471074483970024,2788.2881862427475
687,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,1.0,6.0,3.0,0.01980262729617973,5401.059547316996
688,0.97,Ideal,H,VS2,62.9,56.0,6.35,6.31,3.98,4.0,2.0,5.0,-0.030459207484708574,4525.098043125943
689,0.38,Ideal,H,SI1,62.0,54.0,4.66,4.72,2.91,1.0,2.0,5.0,-0.9675840262617056,689.4043472835712
690,0.4,Ideal,G,VVS1,60.2,60.0,4.78,4.82,2.89,5.0,3.0,5.0,-0.916290731874155,1231.0099675364702
691,1.5,Premium,F,VS1,62.2,60.0,7.3,7.27,4.53,3.0,4.0,4.0,0.4054651081081644,12986.479317661768
692,0.41,Premium,J,VVS1,62.2,59.0,4.75,4.71,2.94,5.0,0.0,4.0,-0.8915981192837836,909.2213421843458
693,1.0,Good,G,VVS2,61.6,60.0,6.34,6.38,3.92,6.0,3.0,2.0,0.0,6078.7190354752875
694,0.75,Very Good,D,SI2,63.6,58.0,5.71,5.76,3.65,2.0,6.0,3.0,-0.2876820724517809,2496.8262067582414
695,1.2,Ideal,G,VS1,62.0,57.0,6.81,6.78,4.21,3.0,3.0,5.0,0.1823215567939546,8050.300145615336
696,0.3,Ideal,F,IF,62.1,54.0,4.32,4.35,2.69,7.0,4.0,5.0,-1.2039728043259361,916.9849523140482
697,0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,4.0,5.0,5.0,-0.16251892949777494,4597.210073764478
698,0.38,Very Good,E,VS2,60.3,58.0,4.67,4.72,2.83,4.0,5.0,3.0,-0.9675840262617056,950.2932714491943
699,0.43,Ideal,I,VVS1,63.0,56.0,4.86,4.83,3.05,5.0,1.0,5.0,-0.843970070294529,1135.5978867104031
700,0.75,Premium,E,VS2,62.1,57.0,5.9,5.79,3.63,4.0,5.0,4.0,-0.2876820724517809,3527.1910853716536
701,0.9,Very Good,I,SI2,60.4,58.0,6.25,6.31,3.79,2.0,1.0,3.0,-0.10536051565782628,2742.2381176095705
702,1.57,Premium,J,SI2,59.6,56.0,7.59,7.5,4.5,2.0,0.0,4.0,0.45107561936021673,7503.581721801805
703,1.16,Ideal,F,VVS2,60.5,58.0,6.77,6.85,4.12,6.0,4.0,5.0,0.14842000511827322,9468.516784765234
704,0.7,Very Good,D,VS2,61.8,55.0,5.68,5.72,3.52,4.0,6.0,3.0,-0.35667494393873245,3286.546296505868
705,0.91,Premium,E,SI1,62.4,57.0,6.23,6.11,3.85,1.0,5.0,4.0,-0.09431067947124129,4203.783100249964
706,1.01,Ideal,H,SI1,60.4,58.0,6.47,6.5,3.92,1.0,2.0,5.0,0.009950330853168092,4351.803779280865
707,0.31,Ideal,E,SI1,62.7,54.0,4.36,4.35,2.73,1.0,5.0,5.0,-1.171182981502945,567.7359728633379
